Time,Minutes_since_launch, date, Lat, Long, spd, hdg-g, alt-g,Ultraviolet,Ultraviolet,Visible,Visible,Infrared,Infrared,Barometric_Pressure,Internal Temperature,Altitude, ExtTemp,X, accX,Y, accY,Z, accZ, magX, magY, magZ, gyroX,absX,X, gyroY,absY,Y, gyroZ,absZ,Z,unknown,tempFit, Roll, Pitch, hdg-m,ascending
19:27:58,126.58,9/5/2015,43.9122,-78.2326,37.8,56.56,8009.9,8.78,48.3069748581,1895,54.0978858963,15888,49.869580778,289.38,2.3,9405.73,1.24,0.2,-7.41,-6.722,11.39,10.946,-0.46,-0.222,-0.16,0.48,-3.92,3.92,51.0357142857,19.46,19.46,71.7971428571,82.62,82.62,56.1,-405,-41.7808219178,-29.07,1.86,-167.74,-50000000000
19:28:33,127.17,9/5/2015,43.9144,-78.2267,40.29,66.4,8009.9,8.09,52.3063665856,1767,57.6503523506,13634,53.9550387315,302.51,0.1,9109.57,-0.98,0.188,-6.69,-6.83,12.51,11.082,0.11,-0.142,0.03,0.56,-75.19,75.19,47.1157142857,-31.59,31.59,57.6357142857,102.98,102.98,64.0242857143,-383,-38.7671232877,-27.8,1.36,-67.19,-50000000000
19:29:03,127.67,9/5/2015,43.9164,-78.2191,41.92,59.46,8009.9,8.27,53.5026358475,1801,58.70981755,14005,55.1664209932,315.14,-0.8,8834.36,0.28,0.118,-7.8,-6.38,10.44,10.944,-0.34,-0.102,0.37,0.27,55.88,55.88,43.4071428571,-69.12,69.12,40.6385714286,13.03,13.03,65.3057142857,-363,-36.0273972603,-36.4,-1.6,-126.73,-50000000000
19:29:38,128.25,9/5/2015,43.9183,-78.2104,46.86,68.51,8009.9,4.97,54.6887672344,1185,59.7620426682,7718,56.349596307,328.92,-1.8,8544.09,-0.67,-0.222,-6.24,-5.948,12.14,11.03,0.24,0,0.09,0.49,-89.15,89.15,59.6628571429,38.94,38.94,33.2085714286,40.94,40.94,73.3214285714,-350,-34.2465753425,-28.09,2.87,-49.01,-50000000000
19:30:08,128.75,9/5/2015,43.9196,-78.203,48.24,71.21,8009.9,9.45,52.3671938362,2021,57.6986195579,16796,53.8573759653,342.59,-3,8265.7,0.72,-0.2,-3.76,-5.526,8.24,10.47,-0.06,0.022,-0.26,0.56,16.14,16.14,71.7042857143,-35.49,35.49,35.4414285714,125.33,125.33,78.38,-335,-32.1917808219,-26.04,-6.3,-178.11,-50000000000
19:30:43,129.33,9/5/2015,43.9215,-78.195,49.21,70,8009.9,7.38,55.8242092457,1634,60.7708272999,12513,57.2710232753,355.94,-3.3,8002.39,-0.46,-0.456,-5.25,-5.156,11.82,10.666,0.05,0.15,0.01,0.58,-62.49,62.49,72.5171428571,23.62,23.62,34.5,40.44,40.44,74.7657142857,-325,-30.8219178082,-22.97,3.04,-71.13,-50000000000
19:31:13,129.83,9/5/2015,43.9229,-78.1878,45.94,74.86,8009.9,1.31,58.6577453366,501,63.2903755189,2387,60.024082061,370.71,-3.9,7720.22,-0.87,-0.48,-4.58,-4.806,9.71,10.236,0.22,0.126,0.16,0.47,-114.87,114.87,78.7571428571,-14.24,14.24,25.8142857143,107.91,107.91,88.7242857143,-313,-29.1780821918,-29.22,2.25,-58.13,-50000000000
19:31:48,130.42,9/5/2015,43.9243,-78.18,35.46,74.52,8009.9,5,55.2716950527,1191,60.2809151462,8201,56.1636730906,387.31,-4.5,7413.76,-1,-0.926,-5.95,-5.178,11.42,10.838,0.3,0.212,0.11,0.44,-88.21,88.21,79.7285714286,35.09,35.09,20.7542857143,118.03,118.03,95.85,-303,-27.8082191781,-28.33,4.56,-41.61,-50000000000
19:32:18,130.92,9/5/2015,43.9254,-78.174,32.89,77.41,8009.9,5.95,56.5845498783,1367,61.4465682016,9920,57.4129679169,403.89,-5.1,7118.11,-0.79,-1.058,-4.49,-5.252,9.99,10.732,0.12,0.226,0.1,0.54,-80.88,80.88,90.9085714286,-25,25,17.2628571429,77.68,77.68,94.4442857143,-291,-26.1643835616,-30.04,3.52,-68.45,-50000000000
19:32:53,131.5,9/5/2015,43.9269,-78.1675,28.62,71.73,8009.9,9.98,54.795214923,2120,59.8561637224,17151,55.1937180397,420.81,-5.3,6826.36,-1.51,-1.154,-5.62,-5.494,11.25,10.932,0.37,0.24,-0.18,0.35,-99.56,99.56,93.4728571429,8.32,8.32,14.1285714286,110.74,110.74,103.4842857143,-276,-24.1095890411,-27.76,4.84,-0.5,-50000000000
19:33:23,132,9/5/2015,43.9282,-78.1625,27.93,71.1,8009.9,8.92,53.7510137875,1922,58.9270199826,14994,54.152184067,437.8,-5.6,6542.81,-1.12,-1.116,-5.62,-5.486,11.29,10.836,0.12,0.236,-0.08,0.55,-95.95,95.95,88.5471428571,3.52,3.52,16.2785714286,90.82,90.82,104.74,-261,-22.0547945205,-26.66,4.83,-48.71,-50000000000
19:33:58,132.58,9/5/2015,43.9302,-78.1575,24.25,55.29,8009.9,3.46,52.696674777,902,57.9906361618,5733,53.0903289597,455.53,-5.2,6256.25,-1.35,-1.192,-5.79,-5.668,10.71,11.064,0.29,0.256,0.16,0.43,-94.4,94.4,88.6685714286,-11.05,11.05,11.5485714286,115.49,115.49,106.6842857143,-250,-20.5479452055,-27.54,6.83,-47,-50000000000
19:34:28,133.08,9/5/2015,43.9321,-78.1544,20.76,50.77,8009.9,3.52,51.0543390105,914,56.5281397818,5807,51.5441029281,473,-5,5982.6,-0.81,-1.15,-5.91,-5.82,10.94,11.102,0.28,0.254,0.16,0.43,-80.44,80.44,90.0671428571,-1.68,1.68,11.3414285714,103.72,103.72,113.03,-241,-19.3150684932,-27.8,4.57,-47.82,-50000000000
19:35:03,133.67,9/5/2015,43.9339,-78.1499,29.13,71.72,8009.9,4.34,50.0557583131,1067,55.6400231683,7207,50.2320248949,491.02,-4.8,5708.78,-1.17,-1.138,-5.4,-5.686,11.13,10.866,0.22,0.316,0.14,0.47,-80.39,80.39,87.9928571429,29.29,29.29,12.5614285714,116.7,116.7,104.1985714286,-227,-17.397260274,-25.6,5.37,-51.6,-50000000000
19:35:33,134.17,9/5/2015,43.9356,-78.1452,23.31,60.26,8009.9,9.3,51.2621654501,1993,56.7139685298,16182,51.5647273632,509.41,-4.5,5437.6,-1.3,-0.964,-6.38,-5.914,11.44,10.96,0.36,0.266,-0.16,0.36,-89.06,89.06,88.0214285714,-1.98,1.98,13.3085714286,131.64,131.64,110.4114285714,-217,-16.0273972603,-28.11,6.09,-4.43,-50000000000
19:36:08,134.75,9/5/2015,43.9378,-78.14,27.27,58.92,8009.9,7.67,55.6467964315,1689,60.611545516,13054,55.8218534088,527.96,-4,5171.97,-1.06,-0.976,-4.95,-5.874,10.11,10.794,0.43,0.262,-0.07,0.3,-90.67,90.67,90.25,-23.55,23.55,12.7714285714,122.1,122.1,105.5428571429,-204,-14.2465753425,-26.4,7.08,-8.52,-50000000000
19:36:38,135.25,9/5/2015,43.9396,-78.1349,28.19,64.79,8009.9,1.47,58.2319545823,532,62.9066512212,2194,58.4457061746,545.74,-3.4,4924.37,-0.48,-1.092,-6.93,-5.98,11.18,10.83,0.04,0.248,-0.06,0.57,-85.04,85.04,92.1528571429,-16.86,16.86,12.8514285714,48.92,48.92,110.8571428571,-195,-13.0136986301,-31.06,1.88,-77.09,-50000000000
19:37:13,135.83,9/5/2015,43.9416,-78.1303,23.98,57.18,8009.9,3.77,60.1682887267,960,64.62737716,5910,60.3753040588,564.11,-2.7,4675.33,-0.87,-1.178,-5.71,-5.772,10.11,10.702,0.26,0.262,0.1,0.46,-96.15,96.15,91.2385714286,-8.75,8.75,9.2642857143,134.31,134.31,107.17,-187,-11.9178082192,-28.65,4.44,-47.11,-50000000000
19:37:43,136.33,9/5/2015,43.9435,-78.1263,26.63,49.33,8009.9,5.25,56.1182076237,1236,61.0290568588,8571,55.9995875113,583.15,-2.2,4424.03,-1.75,-1.11,-5.93,-5.912,11.31,10.84,0.15,0.252,0.1,0.52,-110,110,89.9242857143,7.29,7.29,9.1257142857,81.41,81.41,99.74,-179,-10.8219178082,-28.76,5.91,-60.11,-50000000000
19:38:13,136.83,9/5/2015,43.9456,-78.1234,16.99,37.28,8009.9,6.03,53.3252230333,1382,58.5457090453,10200,53.0879025556,603.11,-1.5,4167.63,-1.73,-1.166,-5.34,-5.534,10.8,10.71,0.43,0.32,-0.06,0.3,-93.76,93.76,88.8342857143,2.24,2.24,10.2371428571,140.92,140.92,98.6528571429,-170,-9.5890410959,-25.92,7.48,-9.95,-50000000000
19:38:48,137.42,9/5/2015,43.948,-78.1207,18.42,50.93,8009.9,6.19,56.2804136253,1413,61.1714451202,10504,56.0826918527,623.56,-0.7,3911.97,-0.72,-1.122,-5.65,-5.566,10.8,10.862,0.38,0.344,0,0.37,-73.99,73.99,91.8442857143,4.18,4.18,8.8442857143,90.89,90.89,105.1628571429,-157,-7.8082191781,-30.21,1.37,-24.84,-50000000000
19:39:18,137.92,9/5/2015,43.9498,-78.1174,21.1,54.52,8009.9,1.73,55.7126926196,579,60.664639444,2620,55.2404263192,644.03,0,3662.76,-0.76,-1.07,-5.04,-5.532,10.53,10.736,0.38,0.39,-0.15,0.34,-79.86,79.86,90.07,1.01,1.01,11.7042857143,79.63,79.63,104.1857142857,-144,-6.0273972603,-26.42,4.29,-3.28,-50000000000
19:39:53,138.5,9/5/2015,43.9524,-78.1128,23.23,55.02,8009.9,7.48,54.3288726683,1653,59.4362390192,12470,53.7321128521,664.73,0.8,3417.2,-0.65,-1.072,-5.87,-5.678,10.87,10.778,0.38,0.344,-0.1,0.35,-83.04,83.04,88.9414285714,31.33,31.33,10.9842857143,114.49,114.49,108.89,-134,-4.6575342466,-26.13,5,-8.03,-50000000000
19:40:23,139,9/5/2015,43.9546,-78.1086,25.01,55.13,8009.9,9.76,54.4555961071,2079,59.5472535959,16907,53.5331477134,685.6,1.6,3175.8,-1.49,-1.286,-5.76,-5.642,10.68,10.87,0.38,0.32,-0.16,0.33,-106.11,106.11,89.3928571429,-7.11,7.11,12.1685714286,94.49,94.49,105.6971428571,-120,-2.7397260274,-29.26,6.53,-3.22,-50000000000
19:40:58,139.58,9/5/2015,43.9577,-78.1043,27.41,45.33,8009.9,9.96,51.4193025142,2116,56.8467033497,16423,50.298447708,706.4,2.3,2941.07,-1.74,-1.434,-6.07,-6.044,11.01,11.164,0.2,0.29,-0.17,0.48,-83.73,83.73,93.59,-28.77,28.77,11.91,127.47,127.47,108.6571428571,-109,-1.2328767123,-27.04,6.29,-15.8,-50000000000
19:41:28,140.08,9/5/2015,43.9608,-78.1012,24.72,37.22,8009.9,10.1,55.4592457421,2142,60.4329568491,16852,54.2962518122,727.66,3.1,2706.86,-1.79,-1.538,-5.47,-6.116,11.26,11.33,0.26,0.298,-0.21,0.42,-102.1,102.1,94.2557142857,2.25,2.25,11.8114285714,114.34,114.34,113.6714285714,-98,0.2739726027,-29.11,6.48,-3.28,-50000000000
19:42:03,140.67,9/5/2015,43.9642,-78.0973,26.21,45.46,8009.9,9.77,57.7199918897,2080,62.4432860315,16282,56.5173214925,749.43,3.9,2472.7,-1.5,-1.464,-7.05,-6.072,12,11.286,0.23,0.298,-0.22,0.44,-96.92,96.92,96.5157142857,10.53,10.53,9.7514285714,118.57,118.57,117.5557142857,-87,1.7808219178,-29.64,4.57,-5.11,-50000000000
19:42:33,141.17,9/5/2015,43.967,-78.0937,25.96,45.47,8009.9,1.99,55.9762773723,629,60.8963220388,2724,54.6896325818,771.82,4.9,2237.56,-1.17,-1.582,-6.23,-6.004,11.7,11.35,0.42,0.328,-0.08,0.3,-103.37,103.37,93.8014285714,2.37,2.37,10.13,111.61,111.61,122.4542857143,-74,3.5616438356,-30.86,8.1,-9.93,-50000000000
19:43:08,141.75,9/5/2015,43.9701,-78.0892,26.02,43.6,8009.9,3.41,55.0233171127,893,60.0516459118,5394,53.8394812348,794.36,5.9,2006.35,-1.12,-1.606,-5.54,-6.164,10.46,11.482,0.38,0.286,0.1,0.34,-84.52,84.52,94.5585714286,-0.32,0.32,6.0471428571,114.73,114.73,118.2528571429,-58,5.7534246575,-27.61,5.94,-30.92,-50000000000
19:43:38,142.25,9/5/2015,43.9727,-78.0852,27.54,51.98,8009.9,9.29,53.948702352,1990,59.095955208,15607,52.8507215519,816.5,6.8,1784.36,-2.33,-1.574,-5.73,-5.848,11.33,11.214,0.35,0.292,-0.18,0.35,-98.86,98.86,91.9471428571,-16.91,16.91,7.7771428571,141.68,141.68,114.8314285714,-42,7.9452054795,-29.24,6.11,-3.7,-50000000000
19:44:13,142.83,9/5/2015,43.9756,-78.0809,25.86,46.21,8009.9,2.4,55.1399026764,704,60.1578337677,3030,54.2513633358,838.82,7.8,1565.44,-1.91,-1.548,-6.27,-5.776,11.92,11.054,0.05,0.24,-0.1,0.55,-87.11,87.11,92.3985714286,9.76,9.76,8.0714285714,128.78,128.78,113.0128571429,-28,9.8630136986,-28.77,6.91,-59.32,-50000000000
19:44:43,143.33,9/5/2015,43.9777,-78.0775,21.64,46.75,8009.9,1.61,53.4063260341,558,58.6181098562,2234,52.6426573978,862.45,9.3,1338.76,-1.34,-1.628,-5.47,-5.78,10.66,11.11,0.26,0.226,0.17,0.41,-89.03,89.03,88.0542857143,-0.19,0.19,9.2957142857,98.06,98.06,113.6728571429,-14,11.7808219178,-26.93,6.05,-48.68,-50000000000
19:45:18,143.92,9/5/2015,43.9798,-78.0737,23.01,52.47,8009.9,9.55,50.5170316302,2039,56.0478810696,15526,49.6812311575,885.43,10.3,1123.08,-1.04,-1.43,-5.87,-5.75,10.9,11,0.16,0.186,-0.21,0.48,-83.82,83.82,86.4857142857,14.36,14.36,12.8314285714,90.39,90.39,112.9728571429,0,13.698630137,-27.28,5.21,-11.04,-50000000000
19:45:48,144.42,9/5/2015,43.9819,-78.0708,19.56,38.44,8009.9,1.68,47.5263584753,570,53.39077131,2389,46.8669056675,909.34,11.8,903.44,-1.52,-1.404,-5.56,-5.562,10.74,10.78,0.31,0.248,0.19,0.37,-100.08,100.08,87.5957142857,-12.59,12.59,14.5971428571,105.84,105.84,112.9957142857,15,15.7534246575,-28.25,6.53,-44.55,-50000000000
19:46:23,145,9/5/2015,43.9845,-78.0679,19.38,38.01,8009.9,9.44,44.4596512571,2018,50.6660874602,15375,43.9188246498,932.82,12.7,692.25,-1.34,-1.528,-5.58,-5.708,10.78,10.842,0.15,0.238,-0.25,0.47,-72.96,72.96,75.3471428571,10.94,10.94,13.2957142857,116.23,116.23,94.9828571429,28,17.5342465753,-28.24,6.2,-2.53,-50000000000
19:46:53,145.5,9/5/2015,43.9861,-78.0669,3.34,6.19,8009.9,8.23,41.5652879157,1793,48.0934453133,13233,41.1448381285,957.28,14.2,476.77,-1.78,-3.304,-5.33,-3.93,10.82,8.534,0.36,0.29,-0.15,0.34,-73.54,73.54,62.7185714286,25.07,25.07,13.3457142857,109.83,109.83,81.1257142857,32,18.0821917808,-27.94,7.13,-4.57,-50000000000
19:47:28,146.08,9/5/2015,43.9868,-78.0681,9.48,264.12,8009.9,1.81,42.6196269262,595,49.0274157737,2545,42.4833033066,982.18,15.5,261.95,-1.96,-5.016,-6.2,-2.306,10.97,6.24,0.21,0.314,0.14,0.46,-106.63,106.63,50.7971428571,-29.27,29.27,11.3871428571,141.84,141.84,68.28,31,17.9452054795,-30.72,8.8,-54.25,-50000000000
19:47:58,146.58,9/5/2015,43.9871,-78.0693,0.04,296.09,8009.9,4.15,42.949107867,1032,49.3194323776,7397,42.9995207852,1000.18,16.6,109.39,-9.92,-6.776,3.02,-0.724,-0.64,3.92,0.42,0.372,-0.26,-0.17,-1.37,1.37,36.5542857143,-0.65,0.65,9.6528571429,-2.69,2.69,53.1785714286,52,20.8219178082,105.68,71.8,-105.23,-50000000000
19:48:33,147.17,9/5/2015,43.9871,-78.0692,0.03,296.09,8009.9,4.07,40.298053528,1017,46.9639926634,7244,40.4172201901,1000.23,17.1,108.97,-10.08,-8.466,2.56,0.784,-0.73,1.586,0.43,0.388,-0.23,-0.17,-0.63,0.63,26.1414285714,-0.54,0.54,8.0985714286,-1.06,1.06,36.5785714286,90,26.0273972603,109.25,74.9,-99.96,-50000000000
19:49:03,147.67,9/5/2015,43.9871,-78.0692,0.05,296.09,8009.9,4.08,41.1496350365,1019,47.7217878174,7238,41.6631787107,1000.22,17.7,109.05,-10.14,-10.124,2.33,2.438,-0.82,-0.778,0.44,0.434,-0.22,-0.18,-0.37,0.37,15.7057142857,-0.65,0.65,4.6185714286,-0.47,0.47,20.9242857143,120,30.1369863014,110.03,76.26,-99.67,-50000000000
19:49:38,148.25,9/5/2015,43.9871,-78.0692,0,296.09,8009.9,4.06,42.4067315491,1015,48.836760305,7166,43.1535974474,1000.24,18.4,108.89,-10.23,-10.196,2.21,2.238,-0.85,-0.832,0.44,0.438,-0.21,-0.18,0.38,0.38,0.6,-0.45,0.45,0.4828571429,-0.13,0.13,0.6657142857,139,32.7397260274,111.05,76.97,-97.83,-50000000000
19:50:08,148.75,9/5/2015,43.9871,-78.0692,0,296.09,8009.9,4.06,39.6289537713,1014,46.3703060141,7143,40.6089061164,1000.28,19.1,108.55,-10.25,-10.234,2.07,2.12,-0.85,-0.862,0.44,0.442,-0.21,-0.18,-0.07,0.07,0.4042857143,0.06,0.06,0.46,-0.03,0.03,0.3457142857,153,34.6575342466,112.51,77.53,-96.03,-50000000000
19:50:43,149.33,9/5/2015,43.9871,-78.0692,0.58,296.09,8009.9,4.06,40.8404298459,1015,47.446664736,7144,42.0474604648,1000.21,19.7,109.14,-10.28,-10.266,2.02,2.044,-0.91,-0.884,0.44,0.444,-0.2,-0.18,0.49,0.49,0.4185714286,-0.71,0.71,0.4328571429,0.25,0.25,0.2614285714,152,34.5205479452,111.82,78.06,-95.78,-50000000000
19:51:13,149.83,9/5/2015,43.9871,-78.0692,0,296.09,8009.9,4.05,38.1234793187,1013,45.0357177334,7132,39.5600929313,1000.31,20.4,108.3,-10.27,-10.278,1.97,1.982,-0.88,-0.882,0.45,0.446,-0.2,-0.18,0.89,0.89,0.48,-0.32,0.32,0.4457142857,0.03,0.03,0.2742857143,153,34.6575342466,113.08,78.25,-94.95,-50000000000
19:51:48,150.42,9/5/2015,43.9871,-78.0692,0,296.09,8009.9,4.06,36.0249391727,1014,43.1750168935,7136,37.7296743159,1000.26,21,108.72,-10.3,-10.29,1.95,1.944,-0.93,-0.89,0.45,0.448,-0.2,-0.18,0,0,0.5257142857,-0.49,0.49,0.39,0.45,0.45,0.3114285714,159,35.4794520548,111.69,78.49,-96.69,-50000000000
19:52:18,150.92,9/5/2015,43.9871,-78.0692,0,296.09,8009.9,4.07,37.1654501217,1016,44.188628246,7137,39.1187906802,1000.29,21.6,108.47,-10.29,-10.298,1.9,1.912,-0.84,-0.892,0.45,0.45,-0.2,-0.18,0.73,0.73,0.6414285714,0.35,0.35,0.4071428571,0.47,0.47,0.3828571429,163,36.0273972603,113.16,78.66,-94.65,-50000000000
19:52:53,151.5,9/5/2015,43.9871,-78.0692,0,296.09,8009.9,4.06,37.1299675588,1014,44.1548412009,7096,39.0447853542,1000.34,22.2,108.05,-10.31,-10.308,1.88,1.884,-0.89,-0.9,0.45,0.45,-0.2,-0.18,0.8,0.8,0.63,-0.74,0.74,0.4014285714,0.56,0.56,0.4742857143,164,36.1643835616,113.85,78.68,-92.49,-50000000000
19:53:23,152,9/5/2015,43.9871,-78.0692,0,296.09,8009.9,4.06,37.1553122466,1014,44.1741480838,7093,39.0429655511,1000.37,22.8,107.79,-10.32,-10.31,1.86,1.856,-0.92,-0.896,0.45,0.45,-0.19,-0.18,0.7,0.7,0.6057142857,0.06,0.06,0.36,0.39,0.39,0.52,169,36.8493150685,115.12,78.77,-91.8,-50000000000
19:53:58,152.58,9/5/2015,43.9871,-78.0692,0,296.09,8009.9,4.08,37.150243309,1018,44.1669080027,7138,39.0168817067,1000.33,23.4,108.13,-10.32,-10.32,1.83,1.828,-0.92,-0.904,0.45,0.45,-0.19,-0.18,0.88,0.88,0.7542857143,-0.18,0.18,0.32,0.53,0.53,0.52,171,37.1232876712,115.27,78.9,-91.23,-50000000000
19:54:28,153.08,9/5/2015,43.9871,-78.0692,0,296.09,8009.9,4.09,37.1603811841,1020,44.1765614442,7148,39.0180949088,1000.32,24,108.21,-10.31,-10.32,1.81,1.808,-0.91,-0.922,0.45,0.45,-0.19,-0.18,0.41,0.41,0.74,0.67,0.67,0.3128571429,0.89,0.89,0.5685714286,172,37.2602739726,115.86,78.85,-90.78,-50000000000
19:55:03,153.67,9/5/2015,43.9871,-78.0692,0,296.09,8009.9,4.07,37.1705190592,1017,44.188628246,7136,39.0247675202,1000.3,24.5,108.38,-10.34,-10.318,1.76,1.788,-0.88,-0.92,0.45,0.45,-0.19,-0.18,0.72,0.72,0.68,0.03,0.03,0.2342857143,0.35,0.35,0.5757142857,170,36.9863013699,117.11,79.05,-89.77,-50000000000
19:55:33,154.17,9/5/2015,43.9871,-78.0692,0,296.09,8009.9,4.07,37.1755879968,1016,44.1910416063,7132,39.0159718052,1000.36,25.1,107.88,-10.31,-10.324,1.78,1.768,-0.98,-0.92,0.45,0.45,-0.19,-0.18,1.04,1.04,0.6342857143,0.21,0.21,0.25,0.45,0.45,0.5785714286,163,36.0273972603,116.69,79.17,-89.61,-50000000000
19:56:08,154.75,9/5/2015,43.9871,-78.0692,0,296.09,8009.9,4.08,37.1806569343,1019,44.1934549667,7174,39.002929883,1000.32,25.6,108.21,-10.31,-10.33,1.76,1.75,-0.91,-0.918,0.45,0.45,-0.19,-0.18,0.63,0.63,0.5985714286,-0.3,0.3,0.2714285714,0.81,0.81,0.56,162,35.8904109589,117.89,79.17,-88.87,-50000000000
19:56:38,155.25,9/5/2015,43.9871,-78.0692,0,296.09,8009.9,4.09,37.2110705596,1022,44.2200019307,7198,39.0190048103,1000.31,26.1,108.3,-10.35,-10.326,1.73,1.742,-0.92,-0.932,0.45,0.45,-0.19,-0.18,0.38,0.38,0.6542857143,0.19,0.19,0.2085714286,0.61,0.61,0.5028571429,163,36.0273972603,116.42,79.28,-89.88,-50000000000
19:57:13,155.83,9/5/2015,43.9871,-78.0692,0,296.09,8009.9,4.06,37.2060016221,1015,44.21517521,7125,38.9965605721,1000.39,26.6,107.62,-10.34,-10.33,1.72,1.728,-0.9,-0.924,0.45,0.45,-0.19,-0.18,0.38,0.38,0.5957142857,-0.17,0.17,0.2585714286,0.41,0.41,0.5371428571,160,35.6164383562,116.5,79.34,-89.9,-50000000000
19:57:43,156.33,9/5/2015,43.9871,-78.0692,0,296.09,8009.9,4.08,37.2155431516,1018,44.2249706138,7153,39.0116542331,1000.36,27,107.88,-10.32,-10.334,1.72,1.714,-0.95,-0.92,0.45,0.45,-0.19,-0.18,0.63,0.63,0.5542857143,-0.33,0.33,0.2471428571,0.4,0.4,0.5871428571,160,35.6164383562,117.13,79.38,-88.82,-50000000000
19:58:18,156.92,9/5/2015,43.9871,-78.0692,0,296.09,8009.9,4.12,37.2262773723,1025,44.2359904431,7238,39.029658241,1000.46,27.5,107.04,-10.33,-10.33,1.71,1.706,-0.94,-0.914,0.45,0.45,-0.18,-0.18,0.8,0.8,0.57,-0.23,0.23,0.2585714286,0.49,0.49,0.5057142857,163,36.0273972603,116.7,79.43,-89.71,-50000000000
19:59:23,158,9/5/2015,43.9871,-78.0692,0,296.09,8009.9,4.07,37.2262773723,1016,44.2368954532,7152,39.0336845553,1000.42,28.3,107.37,-10.33,-10.336,1.69,1.696,-0.89,-0.922,0.45,0.45,-0.18,-0.18,0.31,0.31,0.6128571429,-0.38,0.38,0.2557142857,0.59,0.59,0.5242857143,157,35.2054794521,119.35,79.37,-87.2,-50000000000
19:59:53,158.5,9/5/2015,43.9871,-78.0692,0,296.09,8009.9,4.08,37.2197601668,1019,44.2317239667,7170,39.0343864794,1000.48,28.7,106.87,-10.33,-10.34,1.69,1.684,-0.89,-0.912,0.45,0.45,-0.18,-0.19,0.75,0.75,0.7114285714,0.13,0.13,0.2971428571,0.8,0.8,0.5842857143,161,35.7534246575,119.25,79.45,-86.16,-50000000000
20:00:28,159.08,9/5/2015,43.9871,-78.0692,0,296.09,8009.9,4.08,37.2262773723,1019,44.2357815946,7165,39.0402358465,1000.52,29.1,106.53,-10.37,-10.342,1.67,1.676,-0.94,-0.91,0.45,0.45,-0.19,-0.18,0.74,0.74,0.78,-0.38,0.38,0.2585714286,0.24,0.24,0.5914285714,165,36.301369863,118.7,79.57,-87.26,-50000000000
20:00:58,159.58,9/5/2015,43.9871,-78.0692,0,296.09,8009.9,4.07,37.2338807786,1016,44.2441355343,7115,39.0488799112,1000.55,29.5,106.28,-10.34,-10.35,1.66,1.668,-0.9,-0.924,0.45,0.45,-0.18,-0.18,0.68,0.68,0.8242857143,-0.17,0.17,0.2457142857,0.74,0.74,0.5857142857,168,36.7123287671,119.09,79.47,-86.16,-50000000000
20:01:33,160.17,9/5/2015,43.9871,-78.0692,0,296.09,8009.9,4.06,37.2345719973,1014,44.2421609667,7089,39.0382506067,1000.54,29.9,106.36,-10.34,-10.352,1.67,1.656,-0.93,-0.934,0.45,0.45,-0.18,-0.19,1.07,1.07,0.91,-0.46,0.46,0.2233333333,0.83,0.83,0.585,170,36.9863013699,119.01,79.55,-89.22,-50000000000
20:02:03,160.67,9/5/2015,43.9871,-78.0692,0,296.09,8009.9,4.12,37.2262773723,1025,44.2267593397,7189,39.0123928591,1000.52,30.2,106.53,-10.37,-10.3475,1.65,1.6525,-0.96,-0.9325,0.45,0.45,-0.18,-0.18,1.11,1.11,0.942,-0.06,0.06,0.242,0.45,0.45,0.542,168,36.7123287671,118.71,79.75,-87.49,-50000000000
20:02:38,161.25,9/5/2015,43.9871,-78.0692,0,296.09,8009.9,4.06,37.2465531225,1014,44.241722174,7063,39.0250708207,1000.51,30.5,106.62,-10.34,-10.35,1.63,1.65,-0.94,-0.9433333333,0.45,0.45,-0.18,-0.18,1.11,1.11,0.9925,-0.14,0.14,0.2075,0.45,0.45,0.6175,161,35.7534246575,119.42,79.57,-85.43,-50000000000
